Lick_bg_nearIR	Lick_bg_nearIR
Infrared	Infrared
nm	nm
	
1451.4399	1.454362
1451.54	1.488787
1451.64	1.499864
1451.74	1.401913
1451.84	956.587524
1451.9399	1323.600342
1452.04	1.373312
1452.14	0.96545
1452.24	0.15683
1452.34	8.716944
1452.4399	1.716136
1452.54	11.139419
1452.64	1.684684
1452.74	1.468713
1452.84	1.338247
1452.9399	0.455399
1453.04	0.819092
1453.14	1.286825
1453.24	1.43321
1453.34	1.492528
1453.4399	1.375589
1453.54	1.39049
1453.64	1.522825
1453.74	1.532495
1453.84	1.536632
1453.9399	1.523046
1454.04	1.346019
1454.14	1.451675
1454.24	1.512779
1454.34	1.371503
1454.4399	0.838051
1454.54	1.476381
1454.64	1.511544
1454.74	1.502191
1454.84	1.406766
1454.9399	1.254119
1455.04	1.389326
1455.14	1.213971
1455.24	0.575075
1455.34	0.024692
1455.4399	0.632389
1455.54	1.225158
1455.64	1.303715
1455.74	1.397447
1455.84	1.421362
1455.9399	1.363224
1456.04	1.477744
1456.14	1.399347
1456.24	1.204932
1456.34	311.705719
1456.4399	632.861328
1456.54	1.498456
1456.64	1.526536
1456.74	1.486255
1456.84	1.467334
1456.9399	0.941668
1457.04	1.377237
1457.14	1.48684
1457.24	1.437986
1457.34	1.081914
1457.4399	1.503628
1457.54	1.480231
1457.64	1.238348
1457.74	0.340434
1457.84	1.229891
1457.9399	1.429142
1458.04	1.515795
1458.14	1.514247
1458.24	1.519026
1458.34	1.530309
1458.4399	1.374963
1458.54	1.463827
1458.64	1.345889
1458.74	1.426578
1458.84	1.528694
1458.9399	1.461723
1459.04	1.473666
1459.14	1.380172
1459.24	1.523237
1459.34	1.352676
1459.4399	1.492334
1459.54	1.525172
1459.64	1.494498
1459.74	1.434942
1459.84	1.253976
1459.9399	1.32595
1460.04	1.447614
1460.14	1.346889
1460.24	0.853704
1460.34	0.099209
1460.4399	983.572632
1460.54	988.903137
1460.64	1.438395
1460.74	1.456344
1460.84	1.444815
1460.9399	1.48981
1461.04	1.479228
1461.14	1.364886
1461.24	0.508388
1461.34	0.962296
1461.4399	1.363046
1461.54	1.231028
1461.64	1.369567
1461.74	1.24702
1461.84	1.355834
1461.9399	1.509827
1462.04	1.374581
1462.14	1.505446
1462.24	1.513777
1462.34	1.518966
1462.4399	1.478169
1462.54	1.392623
1462.64	1.417702
1462.74	1.52557
1462.84	1.396913
1462.9399	0.878391
1463.04	1.036845
1463.14	0.784827
1463.24	0.077995
1463.34	0.875572
1463.4399	1.060777
1463.54	1.406355
1463.64	2.979796
1463.74	2.944927
1463.84	1.594825
1463.9399	1.106724
1464.04	1.374676
1464.14	1.506808
1464.24	1.515148
1464.34	1.515629
1464.4399	1.718275
1464.54	3.325642
1464.64	1.647615
1464.74	1.497288
1464.84	1.478887
1464.9399	1.433935
1465.04	1.634399
1465.14	0.807016
1465.24	0.129937
1465.34	0.273874
1465.4399	1.198056
1465.54	3.651865
1465.64	1.806019
1465.74	1.758297
1465.84	3.768048
1465.9399	1.249752
1466.04	0.366746
1466.14	1.244814
1466.24	1.389268
1466.34	1.201681
1466.4399	71.984276
1466.54	456.042572
1466.64	0.745539
1466.74	0.987366
1466.84	1.368673
1466.9399	1.161199
1467.04	1.190576
1467.14	2.526073
1467.24	1.369996
1467.34	1.413779
1467.4399	1.395819
1467.54	1.242957
1467.64	1.393096
1467.74	0.99851
1467.84	1.819695
1467.9399	2.105749
1468.04	1.44151
1468.14	1.475555
1468.24	1.390668
1468.34	1.440215
1468.4399	1.456175
1468.54	1.252925
1468.64	1.453831
1468.74	1.490429
1468.84	1.491201
1468.9399	1.474645
1469.04	1.352569
1469.14	1.129945
1469.24	1.050096
1469.34	1.350073
1469.4399	1.212444
1469.54	0.60435
1469.64	0.032161
1469.74	161.75647
1469.84	859.014526
1469.9399	326.706726
1470.04	1.420644
1470.14	16.468784
1470.24	54.677052
1470.34	1.896092
1470.4399	1.188124
1470.54	0.742383
1470.64	0.469067
1470.74	0.083502
1470.84	0.636252
1470.9399	1.082974
1471.04	0.405135
1471.14	0.537127
1471.24	2.645791
1471.34	23.507706
1471.4399	1.686903
1471.54	1.430922
1471.64	1.324365
1471.74	1.107827
1471.84	1.024353
1471.9399	1.395205
1472.04	1.391834
1472.14	1.293928
1472.24	0.817817
1472.34	0.054332
1472.4399	0.511357
1472.54	0.918514
1472.64	0.544048
1472.74	1.334193
1472.84	1.426718
1472.9399	1.453638
1473.04	1.422838
1473.14	1.184858
1473.24	0.546747
1473.34	1.361525
1473.4399	1.440775
1473.54	1.392621
1473.64	1.132715
1473.74	0.289566
1473.84	0.96442
1473.9399	104.958519
1474.04	153.03891
1474.14	1.465188
1474.24	1.459795
1474.34	1.495363
1474.4399	1.499467
1474.54	1.501554
1474.64	1.471724
1474.74	1.265349
1474.84	1.485338
1474.9399	1.502668
1475.04	1.503497
1475.14	1.50151
1475.24	1.496126
1475.34	1.489903
1475.4399	1.382253
1475.54	126.180984
1475.64	14.294954
1475.74	0.804442
1475.84	0.512863
1475.9399	0.720401
1476.04	1.04941
1476.14	1.33681
1476.24	1.384734
1476.34	1.453239
1476.4399	1.43843
1476.54	1.481454
1476.64	1.35591
1476.74	1.115711
1476.84	1.216385
1476.9399	1.20817
1477.04	0.616744
1477.14	8.416315
1477.24	311.779236
1477.34	7.224239
1477.4399	1.45029
1477.54	1.430966
1477.64	1.354073
1477.74	1.036359
1477.84	0.14017
1477.9399	0.772752
1478.04	1.203696
1478.14	0.649805
1478.24	1.56192
1478.34	523.748657
1478.4399	291.307281
1478.54	1.471429
1478.64	1.485913
1478.74	1.482981
1478.84	1.463119
1478.9399	1.065286
1479.04	1.297437
1479.14	1.46879
1479.24	1.45211
1479.34	1.177709
1479.4399	1.029199
1479.54	0.380569
1479.64	1.28388
1479.74	1.392827
1479.84	8.673356
1479.9399	362.515198
1480.04	332.330048
1480.14	1.579043
1480.24	1.685852
1480.34	0.390601
1480.4399	0.591754
1480.54	237.081741
1480.64	89.009445
1480.74	0.685795
1480.84	1.373629
1480.9399	1.448029
1481.04	1.46612
1481.14	1.462193
1481.24	1.459991
1481.34	1.460813
1481.4399	1.437569
1481.54	1.352619
1481.64	0.830757
1481.74	0.20475
1481.84	0.900669
1481.9399	1.283387
1482.04	1.330949
1482.14	0.568954
1482.24	1.00933
1482.34	1.42544
1482.4399	1.464461
1482.54	1.355746
1482.64	1.409582
1482.74	1.477596
1482.84	1.480332
1482.9399	1.477296
1483.04	1.244795
1483.14	1.172483
1483.24	419.321136
1483.34	1271.01709
1483.4399	1.515983
1483.54	1.358334
1483.64	1.473903
1483.74	1.488976
1483.84	1.461545
1483.9399	1.428638
1484.04	1.448998
1484.14	1.275239
1484.24	1.41153
1484.34	0.763101
1484.4399	0.969194
1484.54	0.927863
1484.64	1.3513
1484.74	1.240222
1484.84	1.425244
1484.9399	1.479412
1485.04	1.480456
1485.14	1.448378
1485.24	0.973626
1485.34	1.384367
1485.4399	1.454106
1485.54	0.991082
1485.64	1.35425
1485.74	1.466463
1485.84	1.467172
1485.9399	1.435783
1486.04	1.293584
1486.14	1.048482
1486.24	1.427162
1486.34	2.802288
1486.4399	591.488953
1486.54	1.259162
1486.64	1.056307
1486.74	0.546288
1486.84	1.326505
1486.9399	1.421294
1487.04	1.220645
1487.14	1.102151
1487.24	1.182681
1487.34	1.399178
1487.4399	1.35754
1487.54	1.028666
1487.64	1.447234
1487.74	1.457622
1487.84	1.392756
1487.9399	0.646798
1488.04	1.227813
1488.14	1.41614
1488.24	1.257961
1488.34	0.95059
1488.4399	1.420841
1488.54	43.921864
1488.64	86.176559
1488.74	1862.796631
1488.84	358.824432
1488.9399	1.452251
1489.04	1.308188
1489.14	1.449919
1489.24	1.477514
1489.34	1.465342
1489.4399	1.378241
1489.54	1.425226
1489.64	0.776412
1489.74	0.952406
1489.84	1.431855
1489.9399	1.394693
1490.04	1.459161
1490.14	1.480551
1490.24	1.472395
1490.34	1.482995
1490.4399	1.482927
1490.54	1.477154
1490.64	1.441658
1490.74	3.307365
1490.84	124.142212
1490.9399	97.111465
1491.04	29.062597
1491.14	1.47067
1491.24	1.450831
1491.34	1.237116
1491.4399	0.532874
1491.54	0.981569
1491.64	1.437912
1491.74	1.452321
1491.84	1.41665
1491.9399	1.419749
1492.04	1.289083
1492.14	1.278667
1492.24	1.458856
1492.34	1.461429
1492.4399	1.424182
1492.54	1.279892
1492.64	1.46603
1492.74	1.426616
1492.84	1.293795
1492.9399	1.237648
1493.04	1.444331
1493.14	439.341858
1493.24	370.080414
1493.34	1.400369
1493.4399	1.45618
1493.54	1.475128
1493.64	1.478312
1493.74	1.476409
1493.84	1.465281
1493.9399	1.480579
1494.04	1.298528
1494.14	1.39951
1494.24	1.465744
1494.34	1.395823
1494.4399	1.3392
1494.54	1.468144
1494.64	1.471934
1494.74	1.465223
1494.84	1.43066
1494.9399	1.016124
1495.04	1.406712
1495.14	1.180564
1495.24	1.426878
1495.34	1.307764
1495.4399	1.432386
1495.54	1.56199
1495.64	1.443096
1495.74	1.17855
1495.84	1.179994
1495.9399	1.465647
1496.04	1.464744
1496.14	1.465981
1496.24	1.458838
1496.34	1.413378
1496.4399	1.311493
1496.54	0.709481
1496.64	1.3684
1496.74	1.459016
1496.84	1.464159
1496.9399	1.463976
1497.04	1.469881
1497.14	1.466472
1497.24	1.467761
1497.34	1.466766
1497.4399	1.466272
1497.54	1.417892
1497.64	1.328517
1497.74	1.461093
1497.84	1.463645
1497.9399	1.440111
1498.04	1.220885
1498.14	1.101273
1498.24	1.445431
1498.34	1.463172
1498.4399	1.46322
1498.54	1.361994
1498.64	1.447913
1498.74	1.465718
1498.84	1.439719
1498.9399	1.453719
1499.04	1.452295
1499.14	1.253681
1499.24	1.427332
1499.34	1.419454
1499.4399	1.463729
1499.54	1.458622
1499.64	1.410476
1499.74	1.234957
1499.84	1.431726
1499.9399	1.458048
1500.04	1.466399
1500.14	1.466659
1500.24	1.466679
1500.34	1.467143
1500.4399	1.46689
1500.54	1.805817
1500.64	18.883671
1500.74	16.83691
1500.84	1.460887
1500.9399	1.465484
1501.04	1.465467
1501.14	1.465667
1501.24	1.465383
1501.34	1.462142
1501.4399	1.46351
1501.54	1.459597
1501.64	1.457134
1501.74	1.429132
1501.84	1.15333
1501.9399	1.411283
1502.04	1.456776
1502.14	1.461549
1502.24	1.461389
1502.34	1.460448
1502.4399	3.639876
1502.54	30.204895
1502.64	11.659219
1502.74	19.138453
1502.84	1.419186
1502.9399	1.454374
1503.04	1.448818
1503.14	1.344506
1503.24	1.407267
1503.34	1.437216
1503.4399	1.427552
1503.54	1.301209
1503.64	1.403224
1503.74	1.426737
1503.84	1.074643
1503.9399	1.324472
1504.04	1.133297
1504.14	1.439646
1504.24	1.445712
1504.34	1.308487
1504.4399	1.318069
1504.54	1.445024
1504.64	1.411265
1504.74	1.130251
1504.84	1.265294
1504.9399	1.443271
1505.04	1.453302
1505.14	1.428967
1505.24	376.377258
1505.34	285.397522
1505.4399	1.844383
1505.54	5945.998535
1505.64	120.30928
1505.74	1.435313
1505.84	1.3713
1505.9399	1.452227
1506.04	1.455311
1506.14	1.455826
1506.24	1.44906
1506.34	56.460701
1506.4399	142.236267
1506.54	1.45558
1506.64	1.455369
1506.74	1.453291
1506.84	766.689941
1506.9399	1338.510986
1507.04	1.452708
1507.14	1.44969
1507.24	1.319712
1507.34	1.411287
1507.4399	1.450343
1507.54	1.452527
1507.64	1.452405
1507.74	1.443677
1507.84	1.448712
1507.9399	1.451048
1508.04	1.4512
1508.14	2.925344
1508.24	70.258018
1508.34	1.357621
1508.4399	1.435721
1508.54	1.280262
1508.64	1.386258
1508.74	12.157648
1508.84	472.648682
1508.9399	1.63057
1509.04	1.294486
1509.14	1.307559
1509.24	1.440783
1509.34	1.447792
1509.4399	1.444352
1509.54	1.447158
1509.64	1.449304
1509.74	1.449532
1509.84	1.449307
1509.9399	1.44861
1510.04	1.447586
1510.14	1.43774
1510.24	1.348664
1510.34	1.44313
1510.4399	1.442306
1510.54	1.430743
1510.64	1.494088
1510.74	25.652609
1510.84	1.478845
1510.9399	1.414038
1511.04	1.410419
1511.14	1.454279
1511.24	1.413473
1511.34	144.359985
1511.4399	35.401436
1511.54	1.437966
1511.64	1.42304
1511.74	1.444975
1511.84	1.445578
1511.9399	1.445403
1512.04	1.445184
1512.14	1.444616
1512.24	1.442932
1512.34	1.385819
1512.4399	1.362332
1512.54	1.437794
1512.64	1.441221
1512.74	1.44208
1512.84	1.385468
1512.9399	1.400206
1513.04	1.439501
1513.14	1.394606
1513.24	1.433373
1513.34	3.87514
1513.4399	3.10422
1513.54	4.060305
1513.64	1.437173
1513.74	1.340995
1513.84	1.607234
1513.9399	7.571599
1514.04	1.430712
1514.14	1.383602
1514.24	1.380368
1514.34	1.437064
1514.4399	1.551098
1514.54	38.842617
1514.64	3.167982
1514.74	1.43406
1514.84	1.334849
1514.9399	4.215817
1515.04	4.505254
1515.14	2.367965
1515.24	6.377107
1515.34	1.43905
1515.4399	1.43826
1515.54	1.417365
1515.64	1.437275
1515.74	1.438178
1515.84	1.438099
1515.9399	1.437383
1516.04	1.436534
1516.14	1.433595
1516.24	1.333062
1516.34	1.369533
1516.4399	1.433012
1516.54	1.434414
1516.64	1.433529
1516.74	1.418336
1516.84	1.320742
1516.9399	1.430723
1517.04	1.434755
1517.14	1.433829
1517.24	1.397647
1517.34	1.43033
1517.4399	1.431683
1517.54	1.385868
1517.64	1.313749
1517.74	2.676805
1517.84	1.607062
1517.9399	1.433522
1518.04	1.429426
1518.14	1.432896
1518.24	1.433135
1518.34	5.875613
1518.4399	3.710251
1518.54	1.432548
1518.64	184.714172
1518.74	1149.769287
1518.84	1.48365
1518.9399	1.382865
1519.04	1.407169
1519.14	1.374693
1519.24	1.395702
1519.34	1.429497
1519.4399	1.405163
1519.54	1.424175
1519.64	1.415463
1519.74	1.428951
1519.84	1.430483
1519.9399	1.428075
1520.04	1.413385
1520.14	1.429715
1520.24	1.429172
1520.34	1.422327
1520.4399	1.366225
1520.54	1.425403
1520.64	1.428473
1520.74	1.427672
1520.84	1.42861
1520.9399	1.428652
1521.04	1.428439
1521.14	1.428281
1521.24	1.428096
1521.34	1.427839
1521.4399	1.427715
1521.54	1.425519
1521.64	1.418264
1521.74	1.422078
1521.84	1.377711
1521.9399	1.414246
1522.04	1.425809
1522.14	1.426362
1522.24	1.586826
1522.34	1.507063
1522.4399	1.424467
1522.54	1.425602
1522.64	1.425513
1522.74	1.438843
1522.84	2.252854
1522.9399	1.624969
1523.04	1.42472
1523.14	1.424346
1523.24	1.424124
1523.34	1.422956
1523.4399	1.396737
1523.54	1.422057
1523.64	1.420859
1523.74	1.42315
1523.84	1.423151
1523.9399	1.423225
1524.04	1865.923828
1524.14	2633.153809
1524.24	1.428591
1524.34	1.419412
1524.4399	1.408999
1524.54	1.376001
1524.64	1.414058
1524.74	1.417549
1524.84	1.420953
1524.9399	1.413938
1525.04	1.40864
1525.14	1.416285
1525.24	1.414988
1525.34	1.41747
1525.4399	1.415712
1525.54	1.410282
1525.64	1.417146
1525.74	1.40216
1525.84	1.38775
1525.9399	1.409313
1526.04	1.417622
1526.14	1.414708
1526.24	1.413348
1526.34	1.417412
1526.4399	1.402108
1526.54	1.410011
1526.64	1.415751
1526.74	1.375104
1526.84	1.811567
1526.9399	1.53469
1527.04	1.941467
1527.14	1.415336
1527.24	1.414697
1527.34	1.377045
1527.4399	1.424002
1527.54	1.419799
1527.64	1.414536
1527.74	1.415017
1527.84	1.414886
1527.9399	1.468485
1528.04	1.475087
1528.14	1.414504
1528.24	2.152482
1528.34	1.525767
1528.4399	1.436087
1528.54	2.242973
1528.64	1.411731
1528.74	1186.904907
1528.84	437.532227
1528.9399	1.412757
1529.04	1.413183
1529.14	1.413051
1529.24	1.414805
1529.34	1.412808
1529.4399	1.412569
1529.54	1.409015
1529.64	1.395567
1529.74	1.399266
1529.84	1.407634
1529.9399	1.407369
1530.04	1.410515
1530.14	1.410587
1530.24	1.399398
1530.34	1.396408
1530.4399	1.408791
1530.54	1.40915
1530.64	1.409148
1530.74	1.409194
1530.84	1.408557
1530.9399	1.407886
1531.04	1.407174
1531.14	1.409685
1531.24	1.39894
1531.34	1.364952
1531.4399	1.398047
1531.54	1.407933
1531.64	1.40254
1531.74	1.40765
1531.84	1.407958
1531.9399	1.396896
1532.04	1.40767
1532.14	1.406554
1532.24	1.39695
1532.34	1.404934
1532.4399	1.406998
1532.54	1.392499
1532.64	1.406245
1532.74	1.405204
1532.84	1.389122
1532.9399	1.404189
1533.04	1.405214
1533.14	247.957397
1533.24	4090.802734
1533.34	307.409821
1533.4399	1.38463
1533.54	1.400236
1533.64	1.403915
1533.74	1.391646
1533.84	1.396606
1533.9399	1.399293
1534.04	1.395099
1534.14	1.374695
1534.24	1.403614
1534.34	1.402231
1534.4399	1.367136
1534.54	1.401942
1534.64	1.402345
1534.74	1.367526
1534.84	1.397855
1534.9399	1.394841
1535.04	1.381952
1535.14	1.364401
1535.24	1.399699
1535.34	1.399607
1535.4399	1.363424
1535.54	1.399911
1535.64	1.400847
1535.74	1.36841
1535.84	1.389339
1535.9399	1.400247
1536.04	1.393994
1536.14	1.369072
1536.24	1.399354
1536.34	1.399932
1536.4399	1.376449
1536.54	1.394087
1536.64	1.399108
1536.74	1.395421
1536.84	1.378547
1536.9399	1.398779
1537.04	1.398401
1537.14	1.374457
1537.24	1.390922
1537.34	1.400352
1537.4399	1.398088
1537.54	1.39506
1537.64	1.434586
1537.74	1.401567
1537.84	1.398397
1537.9399	1.420838
1538.04	1.399649
1538.14	1.390163
1538.24	1.396995
1538.34	1.396731
1538.4399	1.383732
1538.54	1.391186
1538.64	1.499516
1538.74	1.722482
1538.84	1.376217
1538.9399	1.393666
1539.04	1.397516
1539.14	1.592053
1539.24	1.425319
1539.34	1.391515
1539.4399	14.410746
1539.54	1228.407471
1539.64	2.589861
1539.74	1.393493
1539.84	1.394219
1539.9399	1.39054
1540.04	1.359547
1540.14	1.392756
1540.24	1.39352
1540.34	1.38914
1540.4399	2.467774
1540.54	3.640169
1540.64	1.400139
1540.74	1.386969
1540.84	1.358919
1540.9399	1.390692
1541.04	1.697203
1541.14	3.160725
1541.24	1.393949
1541.34	1.451946
1541.4399	1.391394
1541.54	1.389626
1541.64	1.356842
1541.74	1.389672
1541.84	1.389414
1541.9399	1.387797
1542.04	1.362427
1542.14	1.380848
1542.24	1.389056
1542.34	1.476452
1542.4399	1.376095
1542.54	1.386651
1542.64	1.481354
1542.74	1.392096
1542.84	1.374897
1542.9399	8.16521
1543.04	15.116823
1543.14	1300.952515
1543.24	1624.8125
1543.34	65.581108
1543.4399	1.387676
1543.54	1.387563
1543.64	1.387105
1543.74	1.375207
1543.84	8.437082
1543.9399	6.311029
1544.04	1.386664
1544.14	1.377902
1544.24	1.373436
1544.34	1.382843
1544.4399	1.381696
1544.54	1.383704
1544.64	1.378894
1544.74	1.385379
1544.84	1.385071
1544.9399	1.385028
1545.04	1.379374
1545.14	1.384539
1545.24	1.384529
1545.34	1.38435
1545.4399	1.382606
1545.54	1.381548
1545.64	1.383114
1545.74	1.378352
1545.84	1.383418
1545.9399	1.380411
1546.04	1.381333
1546.14	35.715141
1546.24	64.732628
1546.34	1.578215
1546.4399	1.381197
1546.54	1.38192
1546.64	1.378834
1546.74	1.381853
1546.84	1.380484
1546.9399	1.381492
1547.04	1.38133
1547.14	1.381161
1547.24	1.380828
1547.34	9.399462
1547.4399	46.943592
1547.54	1.455807
1547.64	1.380032
1547.74	1.379663
1547.84	1.379867
1547.9399	1.377638
1548.04	1.379473
1548.14	1.379369
1548.24	1.378946
1548.34	1.379017
1548.4399	1.378839
1548.54	1.378662
1548.64	1.378434
1548.74	1.378228
1548.84	1.37813
1548.9399	1.37796
1549.04	1.377939
1549.14	1.377597
1549.24	1.377421
1549.34	1.377413
1549.4399	1.377067
1549.54	1.376889
1549.64	1.37621
1549.74	1.37559
1549.84	1.376359
1549.9399	1.383294
1550.04	188.738556
1550.14	172.789993
1550.24	1.376176
1550.34	1.375348
1550.4399	1.374923
1550.54	1.374742
1550.64	1.374187
1550.74	1.374358
1550.84	1.395289
1550.9399	428.298584
1551.04	221.066452
1551.14	1.372767
1551.24	1.373509
1551.34	1.373332
1551.4399	1.373156
1551.54	1.37298
1551.64	1.372886
1551.74	100.721512
1551.84	84.307213
1551.9399	1.371926
1552.04	1.363424
1552.14	1.371227
1552.24	1.371247
1552.34	1.371567
1552.4399	1.371391
1552.54	1.371214
1552.64	1.37022
1552.74	1.370858
1552.84	1.370686
1552.9399	1.370472
1553.04	1.370122
1553.14	1.370155
1553.24	1.369982
1553.34	1.369806
1553.4399	1.36963
1553.54	1.369454
1553.64	1.369278
1553.74	1.36905
1553.84	1.369481
1553.9399	601.50293
1554.04	357.717041
1554.14	426.879242
1554.24	1.365492
1554.34	1.367471
1554.4399	1.367863
1554.54	261.87149
1554.64	731.107239
1554.74	2.027533
1554.84	1.367159
1554.9399	1.366983
1555.04	1.366808
1555.14	1.366633
1555.24	1.366457
1555.34	1.366281
1555.4399	1.366107
1555.54	1.365931
1555.64	1.365756
1555.74	1.36558
1555.84	1.365405
1555.9399	1.365229
1556.04	1.364999
1556.14	1.364771
1556.24	1.370106
1556.34	1.363246
1556.4399	1.368347
1556.54	1.364237
1556.64	1.364003
1556.74	1.363828
1556.84	1.363379
1556.9399	42.212475
1557.04	419.640198
1557.14	1.378004
1557.24	1.364793
1557.34	1.369231
1557.4399	1.362603
1557.54	1.362439
1557.64	1.37051
1557.74	1.362084
1557.84	1.361904
1557.9399	1.361688
1558.04	1.361555
1558.14	1.360775
1558.24	1.360119
1558.34	1.360974
1558.4399	1.360855
1558.54	1.360681
1558.64	1.360498
1558.74	1.358301
1558.84	1.359637
1558.9399	1.359983
1559.04	1.359787
1559.14	1.359569
